0.0516411,427924
0.124063,430313
0.0427705,429231
0.192897,430457
0.124404,426657
0.166129,429752
0.216371,427613
0.117727,431841
0.113884,430038
0.0845253,431447
0.356184,429699
0.145505,431515
0.178734,430105
0.0333833,431300
0.247767,429311
0.0315625,430300
0.124079,431012
0.269386,430953
0.542211,431170
0.930863,430652
1.17246,441950
0.430376,432385
0.577577,429759
0.443846,429932
0.132304,429208
0.0890003,431934
0.127876,430380
0.0740766,430488
0.192449,429906
0.114817,430002
0.0500929,432260
0.0963862,433112
0.0461025,429324
0.102567,431426
0.0931457,429065
0.0648626,431677
0.525991,429235
0.240946,431590
0.116773,429766
0.109867,432149
0.125734,431164
0.11838,431081
0.0894535,431127
0.0682734,432316
0.212964,440510
0.136773,429567
0.229221,431128
0.10153,430744
0.214077,432239
0.27063,432263
0.0380594,428951
0.0240723,432791
0.198683,439428
0.110294,430439
0.0779659,431724
0.133169,433637
0.0818808,433895
0.106987,432399
0.121196,431433
0.0197105,431475
0.206038,429805
0.094878,431703
0.152212,431259
0.234511,440364
0.153458,431749
0.116855,432753
0.0837296,430917
0.119006,433075
0.02929,431212
0.440365,434359
0.165823,431604
0.0463356,431852
0.116043,432471
0.209799,432778
0.0728831,440643
0.170069,432605
0.160015,433651
0.0492567,431866
0.092318,430958
0.128739,429463
0.075038,431826
0.404544,432623
0.0414329,429383
0.154917,430258
0.141961,429913
0.240173,430106
0.314211,429480
0.120754,432058
0.214655,430644
0.206158,436460
0.024908,434366
0.0441837,429259
0.323233,429553
0.140565,431228
0.178956,429399
0.230965,431434
0.0756196,430680
0.0312057,430722
0.130342,429658
0.0982874,431807
0.0533441,429558
0.0941,429826
0.0401485,430895
0.0388501,431200
0.0397288,430660
0.0897212,440163
0.0520964,427753
0.0590244,430942
0.0778177,429059
0.0170811,429212
0.0588181,428003
0.137068,431215
0.106089,430889
0.0370752,431920
0.412206,430046
0.225369,432632
0.0863269,430940
0.0693467,431622
0.254127,431341
0.0779293,431202
0.202058,430550
0.0944176,432848
0.110236,439128
0.151889,433409
0.0857915,430941
0.0206338,431064
0.220412,431165
0.297417,432842
0.119983,431459
0.0824524,433151
0.161423,432242
0.0838383,431355
0.0356596,430659
0.0565679,442552
0.0266504,431759
0.0711532,433940
0.0762751,431279
0.0230544,432422
0.0973863,431182
0.0479652,432454
0.109041,430965
0.116965,430994
0.0912362,431437
0.170257,433329
0.0984139,432860
0.0819764,432812
0.0861404,431001
0.0952678,434560
0.0747878,431607
0.0306515,431627
